"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-06-05","5.14",,,"0.00",,,,"81","62","  350","  330","17.0","25.1"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-06-06","2.24",,,"0.00",,,,"81","53","  360","  360","8.9","13.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-06-07","2.24",,,"0.00",,,,"83","54","  160","  210","8.1","17.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-06-08","7.38",,,"0.00",,,,"82","59","  190","  180","17.0","23.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-06-09","3.58",,,"0.00",,,,"85","67","  200","  190","8.9","13.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-06-10","2.91",,,"0.00",,,,"88","69","   30","  350","15.0","23.9"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-06-11","5.14",,,"0.53",,,,"86","67","  150","  160","30.0","42.1"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-06-12","4.03",,,"0.06",,,,"81","66","  150","  140","14.1","19.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-06-13","3.36",,,"0.55",,,,"85","64","  290","  280","14.1","23.9"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-06-14","3.58",,,"0.00",,,,"81","59","   20","   20","12.1","14.1"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-06-15","2.68",,,"0.00",,,,"81","53","  200","  200","12.1","18.1"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-06-16","4.25",,,"0.00",,,,"90","63","  180","  160","12.1","13.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-06-17","4.47",,,"0.00",,,,"92","67","  230","  160","13.0","15.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-06-18","4.47",,,"0.00",,,,"96","73","  150","  220","8.9","13.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-06-19","4.70",,,"0.02",,,,"91","70","  330","  300","18.1","28.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-06-20","3.80",,,"0.09",,,,"83","65","  140","  100","8.9","13.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-06-21","5.37",,,"0.15",,,,"78","66","   20","   30","13.0","16.1"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-06-22","4.25",,,"0.01",,,,"78","65","  100","   90","12.1","14.1"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-06-23","5.59",,,"0.00",,,,"81","62","  140","  150","14.1","19.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-06-24","7.38",,,"0.00",,,,"85","61","  160","  180","15.0","19.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-06-25","5.59",,,"0.00",,,,"87","68","  190","  200","14.1","19.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-06-26","4.03",,,"0.34",,,,"89","68","  100","   20","13.0","16.1"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-06-27","4.03",,,"0.00",,,,"87","64","   50","  100","13.0","17.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-06-28","5.82",,,"0.00",,,,"83","69","  120","  150","12.1","16.1"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-06-29","3.13",,,"0.00",,,,"83","63","  170","  170","13.0","18.1"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-06-30","4.47",,,"0.00",,,,"87","63","  170","  130","12.1","19.9"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-07-01","7.61",,,"0.00",,,,"92","70","  200","  200","16.1","23.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-07-02","6.93",,,"0.00",,,,"95","72","  310","  320","17.0","23.9"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-07-03","3.58",,,"1.29",,,,"88","69","  300","  300","23.9","36.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-07-04","7.16",,,"0.00",,,,"80","61","  340","  360","16.1","25.9"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-07-05","2.24",,,"0.00",,,,"81","52","  160","  170","8.9","13.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-07-06","5.37",,,"0.00",,,,"85","56","  210","  190","14.1","19.9"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-07-07","8.50",,,"0.00",,,,"89","65","  210","  210","18.1","27.1"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-07-08","7.61",,,"0.11",,,,"91","68","  210","  240","23.0","32.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-07-09","4.92",,,"0.01",,,,"85","68","  210","  230","14.1","21.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-07-10","2.91",,,"0.01",,,,"83","67","  180","  120","8.9","14.1"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-07-11","2.68",,,"0.00",,,,"85","63","   80","   60","8.9","13.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-07-12","4.25",,,"0.00",,,,"88","68","  170","  170","14.1","19.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-07-13","8.95",,,"0.00",,,,"91","70","  200","  200","17.0","23.9"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-07-14","5.14",,,"0.67",,,,"93","72","  180","  180","33.1","42.9"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-07-15","3.36",,,"0.04",,,,"86","70","   70","   60","12.1","15.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-07-16","4.03",,,"0.00",,,,"81","67","  330","  360","10.1","13.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-07-17","2.24",,,"0.00",,,,"82","61","   60","   80","8.1","11.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-07-18","3.58",,,"0.00",,,,"82","59","  100","  170","10.1","14.1"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-07-19","3.13",,,"0.07",,,,"79","63","   70","   50","8.9","12.1"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-07-20","1.12",,,"0.00",,,,"78","61","  170","  190","8.9","12.1"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-07-21","2.68",,,"0.06",,,,"81","68","  150","  140","12.1","15.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-07-22","4.25",,,"0.00",,,,"85","72","  190","  160","10.1","14.1"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-07-23","4.03",,,"0.29",,,,"93","69","  330","  310","18.1","25.9"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-07-24","3.58",,,"0.28",,,,"76","64","   30","   40","15.0","19.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-07-25","2.91",,,"0.00",,,,"82","59","  160","  150","12.1","15.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-07-26","2.91",,,"0.01",,,,"87","65","  190","  190","14.1","19.9"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-07-27","6.71",,,"0.21",,,,"83","68","  200","  190","15.0","19.9"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-07-28","6.26",,,"0.00",,,,"82","63","  200","  300","13.0","19.9"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-07-29","4.47",,,"0.00",,,,"77","56","  340","   40","8.9","14.1"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-07-30","2.91",,,"0.00",,,,"80","54","  180","  200","8.9","14.1"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-07-31","5.14",,,"0.00",,,,"85","57","  200","  190","14.1","19.9"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-08-01","2.68",,,"0.06",,,,"75","64","  140","  140","13.0","17.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-08-02","2.91",,,"0.00",,,,"76","62","  150","  120","10.1","14.1"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-08-03","3.80",,,"0.00",,,,"84","66","  190","  170","13.0","15.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-08-04","2.91",,,"0.00",,,,"86","62","   50","  150","8.9","12.1"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-08-05","2.24",,,"0.00",,,,"89","62","  170","  160","12.1","14.1"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-08-06","3.13",,,"0.00",,,,"86","64","   30","   20","14.1","19.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-08-07","3.58",,,"0.00",,,,"85","62","   70","   30","13.0","18.1"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-08-08","2.46",,,"0.00",,,,"83","60","  170","  180","13.0","17.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-08-09","4.03",,,"0.00",,,,"78","62","  200","  170","10.1","14.1"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-08-10","2.24",,,"0.00",,,,"83","60","  180","  180","12.1","16.1"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-08-11","2.91",,,"0.19",,,,"73","64","  180","  180","8.9","15.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-08-12","3.13",,,"1.09",,,,"79","66","  190","  180","15.0","19.9"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-08-13","4.92",,,"0.00",,,,"82","60","  330","  270","14.1","19.9"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-08-14","4.70",,,"0.00",,,,"82","54","  260","  210","14.1","19.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-08-15","4.25",,,"0.00",,,,"81","52","  180","  180","14.1","19.9"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-08-16","3.13",,,"0.00",,,,"82","53","  200","  180","13.0","17.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-08-17","3.58",,,"0.01",,,,"83","68","  210","  200","10.1","14.1"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-08-18","2.91",,,"0.00",,,,"79","67","   40","   10","8.1","10.1"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-08-19","3.36",,,"0.00",,,,"84","69","   60","   60","12.1","17.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-08-20","6.04",,,"1.40",,,,"86","67","   90","   70","21.9","36.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-08-21","2.68",,,"0.00",,,,"85","64","  280","  210","8.9","13.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-08-22","2.68",,,"0.41",,,,"81","68","  350","   90","8.9","21.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-08-23","4.92",,,"1.12",,,,"76","66","   50","   40","17.0","21.9"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-08-24","4.92",,,"0.05",,,,"76","63","   40","   30","13.0","17.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-08-25","4.47",,,"0.00",,,,"79","56","   60","   70","13.0","18.1"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-08-26","2.24",,,"0.00",,,,"83","55","  120","  110","8.9","13.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-08-27","1.34",,,"0.00",,,,"86","56","  180","   10","6.0","8.9"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-08-28","4.92",,,"0.00",,,,"88","68","   40","   40","13.0","18.1"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-08-29","4.03",,,"0.00",,,,"80","59","  150","   50","8.9","13.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-08-30","3.80",,,"0.00",,,,"84","67","  160","  160","12.1","15.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-08-31","6.49",,,"0.00",,,,"91","71","  190","  190","17.0","21.9"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-09-01","4.03",,,"0.14",,,,"91","72","  210","  200","13.0","16.1"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-09-02","4.47",,,"0.00",,,,"93","71","  210","  210","14.1","17.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-09-03","3.80",,,"0.05",,,,"86","69","  210","  210","12.1","16.1"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-09-04","3.58",,,"0.05",,,,"86","70","  190","  180","12.1","14.1"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-09-05","5.82",,,"0.00",,,,"91","69","  180","  210","14.1","17.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-09-06","3.58",,,"0.00",,,,"91","71","  200","  200","15.0","21.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-09-07","5.59",,,"0.00",,,,"79","62","   30","   30","16.1","19.9"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-09-08","5.82",,,"0.03",,,,"72","61","   40","   60","15.0","19.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-09-09","4.70",,,"0.00",,,,"74","64","   20","  100","8.9","14.1"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-09-10","4.47",,,"0.00",,,,"80","67","  210","  210","14.1","16.1"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-09-11","6.71",,,"0.00",,,,"89","67","  190","  210","15.0","18.1"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-09-12","6.26",,,"0.00",,,,"77","64","   50","   40","12.1","15.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-09-13","3.58",,,"0.01",,,,"75","56","  350","  350","12.1","17.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-09-14","2.91",,,"0.00",,,,"69","50","   60","   70","12.1","14.1"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-09-15","3.80",,,"0.00",,,,"75","51","  180","  180","12.1","15.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-09-16","3.58",,,"0.00",,,,"80","59","  340","  340","12.1","17.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-09-17","2.24",,,"0.00",,,,"75","55","   40","   90","10.1","13.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-09-18","1.79",,,"0.00",,,,"77","53","   60","  100","8.1","12.1"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-09-19","3.58",,,"0.00",,,,"70","60","   50","   40","13.0","17.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-09-20","2.24",,,"0.00",,,,"80","57","  150","  130","10.1","14.1"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-09-21","4.47",,,"0.00",,,,"87","54","  210","  280","14.1","19.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-09-22","4.92",,,"0.00",,,,"75","54","  320","  330","14.1","21.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-09-23","3.13",,,"0.00",,,,"69","46","   30","   30","13.0","15.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-09-24","6.71",,,"0.45",,,,"65","49","   40","   20","17.0","25.1"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-09-25","6.71",,,"0.06",,,,"73","60","   30","   20","15.0","19.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-09-26","4.47",,,"0.00",,,,"78","56","   50","   40","13.0","16.1"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-09-27","2.01",,,"0.00",,,,"79","50","   50","   50","10.1","13.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-09-28","2.01",,,"0.00",,,,"78","49","  150","  160","8.9","12.1"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-09-29","2.46",,,"0.07",,,,"71","59","  200","  180","6.9","8.1"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-09-30","1.79",,,"0.00",,,,"71","61","  180","   30","8.1","11.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-10-01","2.68",,,"0.03",,,,"75","61","   50","   50","8.1","11.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-10-02","3.13",,,"0.00",,,,"78","59","  130","  120","8.9","17.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-10-03","4.25",,,"0.44",,,,"73","62","  190","  210","12.1","14.1"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-10-04","5.14",,,"0.00",,,,"67","43","  320","  260","15.0","23.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-10-05","6.71",,,"0.00",,,,"63","37","  200","  190","17.0","23.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-10-06","8.50",,,"0.00",,,,"73","41","  180","  170","23.0","30.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-10-07","6.93",,,"0.81",,,,"71","55","  180","  180","18.1","23.9"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-10-08","4.92",,,"0.01",,,,"77","55","  250","  250","14.1","21.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-10-09","2.91",,,"0.00",,,,"75","45","  200","  180","13.0","17.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-10-10","3.80",,,"0.09",,,,"62","55","   30","   30","8.9","11.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-10-11","5.14",,,"0.18",,,,"59","53","   40","   40","12.1","14.1"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-10-12","2.91",,,"0.05",,,,"57","52","   40","   50","12.1","15.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-10-13","0.22",,,"0.03",,,,"63","54","  200","  210","4.9","6.9"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-10-14","9.40",,,"0.24",,,,"76","59","  180","  170","21.0","32.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-10-15","6.04",,,"1.77",,,,"73","53","  160","  140","21.9","33.1"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-10-16","2.24",,,"0.00",,,,"68","50","   20","   30","10.1","12.1"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-10-17","6.49",,,"0.00",,,,"72","51","  190","  200","18.1","23.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-10-18","6.49",,,"0.00",,,,"69","50","  330","  330","15.0","21.9"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-10-19","4.92",,,"0.00",,,,"64","40","  330","  340","14.1","21.9"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-10-20","5.82",,,"0.02",,,,"68","36","  180","  200","17.0","21.9"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-10-21","2.68",,,"0.01",,,,"72","48","  320","  330","13.0","19.9"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-10-22","10.51",,,"0.04",,,,"60","50","  330","  360","19.9","30.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-10-23","10.51",,,"0.00",,,,"66","51","  330","  330","18.1","27.1"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-10-24","3.58",,,"0.00",,,,"70","43","  340","  290","12.1","16.1"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-10-25","5.82",,,"0.00",,,,"72","39","  200","  190","15.0","19.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-10-26","5.37",,,"0.00",,,,"73","48","  300","  260","13.0","21.9"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-10-27","4.70",,,"0.00",,,,"74","39","  170","  170","14.1","17.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-10-28","8.28",,,"0.00",,,,"84","50","  200","  230","19.9","25.1"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-10-29","3.36",,,"0.01",,,,"65","46","  200","  200","10.1","13.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-10-30","3.58",,,"0.00",,,,"58","38","   20","   30","15.0","19.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-10-31","2.68",,,"0.00",,,,"56","35","   40","   70","6.9","10.1"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-11-01","8.72",,,"0.00",,,,"50","42","  340","  340","25.1","45.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-11-02","10.96",,,"0.00",,,,"51","38","  360","   20","21.9","35.1"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-11-03","6.04",,,"0.00",,,,"66","38","  200","  170","14.1","17.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-11-04","7.16",,,"0.00",,,,"73","44","  190","  200","16.1","21.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-11-05","5.14",,,"0.00",,,,"70","51","  190","  200","14.1","18.1"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-11-06","5.82",,,"0.17",,,,"70","50","  310","  300","21.0","33.1"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-11-07","5.82",,,"0.00",,,,"58","35","  320","  340","17.0","28.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-11-08","6.49",,,"0.00",,,,"52","27","  200","  210","17.0","23.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-11-09","1.79",,,"0.00",,,,"60","34","  180","  180","12.1","15.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-11-10","3.58",,,"0.00",,,,"64","32","  190","  190","14.1","17.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-11-11","2.68",,,"0.00",,,,"70","34","  200","  180","13.0","16.1"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-11-12","6.49",,,"0.00",,,,"70","41","  330","  310","17.0","25.9"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-11-13","4.03",,,"0.00",,,,"44","37","   50","   20","10.1","13.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-11-14","6.71",,,"0.00",,,,"41","28","  340","  340","15.0","21.9"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-11-15","2.68",,,"0.00",,,,"44","22","  180","  200","8.9","13.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-11-16","4.25",,,"0.01",,,,"45","32","  200","  160","12.1","17.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-11-17","6.26",,,"0.55",,,,"51","37","  180","  290","15.0","21.9"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-11-18","8.50",,,"0.00",,,,"37","22","  290","  290","19.9","29.1"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-11-19","9.17",,,"0.00",,,,"37","16","  200","  190","16.1","23.9"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-11-20","8.72",,,"0.00",,,,"54","28","  260","  260","16.1","28.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-11-21","4.70",,,"0.00",,,,"40","23","  330","  290","16.1","19.9"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-11-22","7.38",,,"0.00",,,,"51","18","  200","  180","16.1","21.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-11-23","5.82",,,"0.83",,,,"56","33","  200","  190","12.1","13.0"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-11-24","11.63",,,"0.17",,,,"71","49","  190","  200","25.9","35.1"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-11-25","2.91",,,"0.00",,,,"63","46","  190","  270","10.1","14.1"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-11-26","4.03",,,"1.17",,,,"46","33","   50","   50","18.1","23.9"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","2014-11-27","3.13",,,"0.00",,,,"46","32","  310","  350","10.1","18.1"
