TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_7,TS_F_MDS_8,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,TS_F_MDS_7_QC,TS_F_MDS_8_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_7,SWC_F_MDS_8,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,SWC_F_MDS_7_QC,SWC_F_MDS_8_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20210821,22.934,1,420.392,290.613,1,374.21,1,8.578,1,97.548,0.958333,4.052,0,3.648,0.958333,0.352130849,0.958333333,197.5623404,0.979166667,-9999,0,27.03744681,0.979166667,54.15,0.958333333,45.8793617,0.979166667,432.9957447,0.979166667,420.507,1,22.795,22.831,22.75,22.536,21.817,21.824,21.382,21.204,1,1,1,1,1,1,1,1,33.897,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.07739,-9999,116.142,-9999,177.727,167.036,199.405,6.14891,33.7879,-9999,51.7039,48.5938,58.0103,2.87129,-1.87524,0.833333,0.474065,-1.84185,-1.45166,-1.22311,0.729167,0.75,0.875,7.70611,6.17046,6.70004,7.41255,8.7156,7.83812,8.1782,8.7156,3.45382,3.45505,4.25999,5.75173,9.04237,8.3444,8.7596,9.12894,-9999,-9999
20210822,24.26,1,418.302,280.044,1,388.046,1,7.65,1,97.68,1,0,0,3.859,0.666667,0.431901436,0.666666667,191.875625,1,-9999,0,26.50979167,1,42.8375,1,43.00708333,1,441.3708333,1,420.735,1,22.807,22.661,22.411,22.239,21.628,21.729,21.358,21.22,1,1,1,1,1,1,1,1,32.998,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.96921,1,87.8041,0.958333,134.362,127.991,150.751,5.20201,24.2626,0.958333,37.1278,35.3673,41.6564,3.14914,-1.25334,0.833333,0.423542,-1.4835,-1.28296,-1.10271,0.854167,0.833333,0.916667,8.22337,7.23236,7.53201,7.85113,8.98983,8.57161,8.75686,8.99136,5.22559,5.22559,5.79298,6.26258,8.926,8.57594,8.76066,8.926,-9999,-9999
20210823,28.922,1,416.186,283.29,1,411.021,1,13.15,1,97.438,0.958333,0,0.541667,4.179,1,0.404777648,1,191.8564583,1,-9999,0,26.476875,1,40.85,1,43.25458333,1,466.7395833,1,430,1,24.664,24.175,23.226,22.602,21.724,21.717,21.318,21.186,1,1,1,1,1,1,1,1,33.711,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.6015,1,143.54,1,218.613,206.439,237.992,7.28195,-6.9223,1,-10.5427,-11.4773,-9.95566,2.67535,-0.587324,0.958333,0.426357,-0.619131,-0.546507,-0.0398126,0.958333,0.708333,1,9.91164,9.186,9.29302,9.71418,10.1761,9.39802,9.6868,10.024,8.99936,7.92378,8.53036,9.00509,8.74144,8.54737,8.95241,9.33359,-9999,-9999
20210824,28.838,1,414.044,285.152,1,405.121,1,14.461,1,97.394,1,0,1,5.034,1,0.521849774,1,187.6297917,1,-9999,0,26.620625,1,37.19375,1,44.22270833,1,466.15,1,423.884,1,25.086,24.631,23.736,23.067,22.079,21.959,21.464,21.272,1,1,1,1,1,1,1,1,33.897,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.65298,1,130.621,1,199.883,187.859,216.572,7.32225,-19.0796,1,-29.0584,-31.6343,-27.4403,3.14942,0.0546999,0.958333,0.430931,-0.0182685,0.00902934,0.0546999,0.958333,0.958333,0.958333,10.3099,9.95308,10.1444,10.5144,10.2025,9.93927,10.1869,10.5463,11.1232,7.76674,9.62144,10.9059,9.12387,9.04737,9.83467,11.1503,-9999,-9999
20210825,27.969,1,411.875,264.327,1,416.104,1,10.618,1,97.827,1,0,1,3.717,0.833333,0.477128718,0.833333333,184.1310417,1,-9999,0,25.01479167,1,65.29375,1,40.79791667,1,462.2895833,1,429.935,1,25.21,24.81,23.991,23.34,22.338,22.184,21.649,21.422,1,1,1,1,1,1,1,1,33.746,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.86864,1,106.255,1,161.827,152.816,176.172,6.65785,8.47664,1,12.91,12.1911,14.0544,3.33892,-1.19819,0.958333,0.421586,-1.23705,-1.17809,-0.956959,0.958333,0.958333,0.958333,9.97323,9.96773,10.3272,10.7315,11.1098,11.1097,11.564,12.1179,11.5725,7.15578,10.2914,10.991,9.76025,9.67819,10.4115,11.7808,-9999,-9999
20210826,28.872,1,409.682,274.111,1,415.638,1,12.544,1,97.851,1,0,1,3.626,0.895833,0.355486945,0.895833333,187.8704167,1,-9999,-9999,27.645625,1,46.00625,1,41.92875,1,466.8458333,1,432.45,1,25.519,25.081,24.214,23.544,22.53,22.362,21.813,21.569,1,1,1,1,1,1,1,1,34.113,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.24108,1,122.548,1,186.641,176.248,203.187,6.85931,-1.48805,1,-2.24702,-2.46721,-2.14011,2.63329,-0.845515,1,0.460481,-0.800824,-0.607715,-0.43245,1,1,1,10.0411,10.1841,10.868,11.0055,10.7107,10.9309,11.3099,11.5276,12.6057,6.51477,10.2661,11.7761,8.77347,8.77347,10.8699,11.9359,-9999,-9999
20210827,28.061,1,407.462,273.127,1,402.127,1,12.589,1,97.598,1,0,1,4.596,0.979167,0.475579674,0.979166667,177.7272917,1,-9999,0,28.09645833,1,48.45208333,1,42.61291667,1,461.2895833,1,430.763,1,25.389,25.029,24.297,23.689,22.695,22.512,21.962,21.706,1,1,1,1,1,1,1,1,33.945,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.83325,1,119.037,1,181.294,171.198,197.365,6.96985,-2.14083,1,-3.23275,-3.54954,-3.07894,3.03954,-0.37278,1,0.44538,-0.47838,-0.424855,-0.365959,1,1,1,9.81743,10.0676,10.5005,10.6862,10.3546,10.4903,10.9057,11.0845,12.1412,8.19351,11.1708,12.1436,10.3237,10.2394,12.0887,12.5929,-9999,-9999
20210828,27.137,1,405.219,254.087,1,399.573,1,11.822,1,97.744,1,0,1,4.502,1,0.442654448,1,163.1402083,1,-9999,0,24.55041667,1,66.9375,1,40.206875,1,456.2416667,1,425.229,1,25.023,24.738,24.161,23.658,22.74,22.574,22.067,21.819,1,1,1,1,1,1,1,1,33.746,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.0221,1,115.243,1,175.517,165.743,191.076,6.02757,0.890129,1,1.35567,1.28018,1.47585,2.92096,-0.790489,0.979167,0.390965,-0.955369,-0.76978,-0.508422,1,1,0.979167,9.69201,9.6919,10.1116,10.4292,10.7775,10.4521,10.9784,11.2159,11.5538,10.9372,12.5691,15.692,12.7204,11.5585,12.7204,13.9283,-9999,-9999
20210829,24.828,1,402.951,192.183,1,403.367,1,8.235,1,97.87,1,0,1,3.162,0.666667,0.363504359,0.666666667,125.8333333,1,-9999,0,17.5125,1,121.9208333,1,29.64708333,1,443.2333333,1,422.018,1,24.11,24.02,23.774,23.462,22.67,22.541,22.109,21.884,1,1,1,1,1,1,1,1,34.487,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.92651,1,82.2289,1,124.17,111.219,136.337,5.06785,4.01441,1,6.06195,5.42968,6.65597,2.95388,0.334232,0.9375,0.387763,-0.195629,0.29462,0.391882,0.9375,0.9375,0.9375,9.16531,9.04544,9.64811,9.78414,9.10871,9.07939,9.35349,9.41513,9.67161,9.74506,12.1834,15.5172,10.9238,9.62556,10.9238,12.0037,-9999,-9999
20210830,26.674,1,400.659,243.239,1,405.919,1,10.841,1,97.463,1,0,1,2.482,0.958333,0.222941094,0.9375,161.8504167,1,-9999,0,23.090625,1,62.06875,1,37.32166667,1,453.6895833,1,423.991,1,24.358,24.082,23.594,23.24,22.498,22.425,22.066,21.883,1,1,1,1,1,1,1,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.79288,1,110.62,1,162.557,146.312,177.6,6.13692,15.6767,1,23.037,20.7348,25.1689,3.01205,-1.16526,0.9375,0.411664,-1.38286,-1.18253,-1.13765,0.958333,0.9375,0.958333,9.82253,9.40909,10.2039,10.6088,11.1985,10.6918,11.3916,11.5192,9.78341,9.78341,11.0929,13.5653,11.2449,10.6056,11.3866,12.4409,-9999,-9999
20210831,22.151,1,398.343,180.909,1,394.462,1,5.668,1,97.092,1,9.52,1,2.732,0.5,-9999,0,120.2770833,1,-9999,0,16.57708333,1,86.33125,1,27.86395833,1,429.6520833,1,422.231,1,22.965,23.081,23.167,23.048,22.403,22.406,22.023,21.858,1,1,1,1,1,1,1,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.506519,1,68.4213,0.979167,100.545,86.9927,109.85,4.49428,5.65402,1,8.30858,7.18867,9.07748,2.98208,1.33079,0.895833,0.399883,0.795511,1.20153,1.33079,0.916667,0.875,0.895833,8.63613,7.86338,8.84842,9.29471,7.54857,7.11751,7.58983,7.84223,8.356,7.14935,8.81403,10.0822,8.17602,8.00493,8.493,9.28408,-9999,-9999
20210901,22.334,1,396.004,209.624,1,393.756,1,5.867,1,97.431,0.9375,0,1,3.559,0.479167,-9999,0,130.307234,0.979166667,-9999,0,17.67212766,0.979166667,86.07234043,0.979166667,31.60319149,0.979166667,430.5957447,0.979166667,418.115,0.979167,22.618,22.664,22.695,22.636,22.105,22.245,21.904,21.789,1,1,1,1,1,1,1,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.193934,1,82.2236,0.9375,119.856,102.212,128.996,5.00641,11.9892,0.895833,17.4764,14.9037,18.8091,3.05134,0.643069,0.875,0.417555,0.311316,0.574306,0.925537,0.833333,0.854167,0.833333,8.80254,7.68178,8.89733,9.37687,8.25257,7.53117,8.27368,8.41519,7.32143,5.74891,7.58905,8.42567,8.53547,8.40186,8.58042,9.41804,-9999,-9999
20210902,23.227,1,393.643,164.616,1,394.373,1,6.836,1,97.579,1,1.503,1,5.091,0.416667,-9999,-9999,97.91833333,1,-9999,-9999,15.210625,1,123.5041667,1,27.31916667,1,433.9479167,1,413.108,1,22.597,22.581,22.529,22.437,21.908,22.065,21.765,21.684,1,1,1,1,1,1,1,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.595203,1,61.8986,1,89.7461,76.9461,97.1091,4.53154,-4.71798,1,-6.84054,-7.40175,-5.86491,2.97347,0.0620098,0.979167,0.414659,-0.274144,-0.0111899,0.0927136,0.958333,0.958333,0.979167,9.16178,7.68393,9.204,9.67835,9.13727,7.96209,9.22259,9.48781,6.36245,5.109,6.5002,6.95846,7.5474,7.30476,7.55189,7.94713,-9999,-9999
20210903,24.349,1,391.26,159.758,1,430.223,1,6.627,1,97.459,1,30.061,1,3.44,0.541667,0.413297617,0.541666667,126.3466667,1,-9999,0,14.4625,1,105.55,1,24.65416667,1,442.9583333,1,420.152,1,23.16,23.022,22.691,22.449,21.848,21.973,21.674,21.598,1,1,1,1,1,1,1,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.71,1,66.4187,1,96.2728,82.565,104.2,4.59134,-5.63256,0.979167,-8.1643,-8.83658,-7.00182,2.96015,1.00874,0.9375,0.420443,0.916549,1.01533,1.15202,0.9375,0.875,0.875,9.59675,7.74728,9.59675,10.0355,8.59248,6.84228,8.61144,9.00507,5.3889,4.56227,4.97737,5.3889,6.66972,6.46824,6.63531,6.72472,-9999,-9999
20210904,20.876,1,388.854,122.226,1,395.779,1,5.101,0.979167,97.596,0.958333,55.616,1,2.783,0.354167,-9999,0,79.14979167,1,-9999,0,11.19125,1,82.28958333,1,19.4325,1,422.75,1,433.505,1,21.946,22.103,22.352,22.402,21.932,22.108,21.814,21.719,1,1,1,1,1,1,1,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.7486,1,50.5402,0.958333,73.2572,62.8265,79.2895,4.08375,-4.908,0.9375,-7.11406,-7.69987,-6.10113,3.08946,3.25212,0.916667,0.387286,2.9589,3.11941,3.23932,0.895833,0.916667,0.895833,8.64556,7.26032,8.62969,8.8286,5.52894,4.78114,5.52599,5.82829,4.58117,3.18241,3.63698,4.5344,5.25991,4.72229,4.9986,5.30847,-9999,-9999
20210905,22.002,1,386.428,260.863,1,349.844,1,8.518,1,97.814,0.958333,0,1,1.881,0.6875,0.206009144,0.666666667,146.9285417,1,-9999,0,23.58645833,1,51.36041667,1,39.82770833,1,425.0416667,1,414.813,1,21.471,21.602,21.827,21.941,21.573,21.822,21.589,21.535,1,1,1,1,1,1,1,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.94402,1,108.749,0.979167,157.674,135.186,170.61,6.09104,19.6109,0.958333,28.4335,24.3782,30.7663,3.82758,-1.45742,0.729167,0.427721,-1.45742,-1.32217,-1.2174,0.729167,0.854167,0.75,9.08332,8.59355,8.94085,9.08646,10.2903,9.62726,10.4268,10.7098,4.6435,3.80034,4.33637,4.87164,7.7176,7.81046,7.95909,8.24548,-9999,-9999
20210906,24.302,1,383.979,260.592,1,366.56,1,11.033,1,97.636,0.9375,0,1,3.431,0.9375,0.320300711,0.9375,151.5739583,1,-9999,0,24.480625,1,44.07291667,1,41.15583333,1,438.1625,1,424.071,1,22.066,21.976,21.829,21.769,21.335,21.585,21.386,21.376,1,1,1,1,1,1,1,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.10795,1,112.197,1,162.672,139.471,176.018,5.36874,3.34389,1,4.84827,4.15678,5.24603,3.48297,0.385896,1,0.455799,0.312767,0.349922,0.385896,1,1,1,9.58955,9.21502,9.47757,9.58955,9.25776,8.96238,9.10946,9.44053,4.7905,4.11526,4.7905,5.4214,7.03895,7.14367,7.65178,7.93388,-9999,-9999
20210907,25.002,1,381.512,241.381,1,375.6,1,12.797,1,97.377,1,0,1,4.075,0.854167,0.487494987,0.854166667,139.210625,1,-9999,0,23.14854167,1,63.40208333,1,37.9625,1,442.4708333,1,427.88,1,22.712,22.575,22.24,21.981,21.387,21.548,21.306,21.287,1,1,1,1,1,1,1,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.73198,1,130.942,1,192.906,166.483,225.909,5.49653,-22.5153,1,-33.17,-38.8447,-28.6266,3.35362,-0.0566798,1,0.468476,-0.0685009,-0.0316756,-0.00674185,1,1,0.958333,9.40886,9.11962,9.29913,9.40886,9.47736,9.09735,9.35635,9.47736,4.82241,4.47377,4.95169,5.36491,6.60154,6.73736,7.09093,7.44954,-9999,-9999
20210908,22.51,1,379.024,267.951,1,339.254,1,15.178,1,97.845,1,0,1,3.324,0.6875,0.394842068,0.6875,141.7735417,1,-9999,0,25.365625,1,32.20208333,1,42.87520833,1,425.91875,1,418.735,1,21.291,21.464,21.742,21.81,21.37,21.565,21.312,21.275,1,1,1,1,1,1,1,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-5.12568,1,114.24,1,165.635,143.652,197.093,6.53139,10.0416,1,14.5592,12.6269,17.3243,3.84526,-0.228297,1,0.45018,-0.35343,-0.248506,0.00566015,1,1,1,8.31739,8.14778,8.22357,8.32051,8.29432,8.40105,8.44816,8.48898,4.62624,4.09662,4.62624,5.18092,7.10559,7.23479,7.56565,8.09942,-9999,-9999
20210909,23.072,1,376.517,243.509,1,359.59,1,12.987,1,97.839,1,0,1,2.865,0.729167,0.306827166,0.729166667,134.490625,1,-9999,-9999,22.36625,1,64.92291667,1,39.03833333,1,429.7708333,1,421.278,1,21.168,21.197,21.316,21.413,21.076,21.369,21.19,21.197,1,1,1,1,1,1,1,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.90606,1,100.447,1,145.638,126.309,173.515,5.81863,-6.2432,1,-9.05195,-10.7846,-7.85059,3.75673,-0.692141,1,0.423754,-0.70962,-0.667869,-0.542596,1,1,0.979167,8.10028,7.95882,8.04526,8.10051,8.81574,8.41408,8.68917,8.81576,4.65286,4.25691,4.75371,5.70695,7.02344,7.22282,7.48234,7.99945,-9999,-9999
20210910,24.166,1,373.991,227.968,1,374.042,1,11.938,1,97.556,1,0,1,3.388,0.666667,0.359856836,0.666666667,127.6091667,1,-9999,0,20.55520833,1,74.1875,1,36.83541667,1,436.93125,1,423.017,1,21.704,21.568,21.393,21.332,20.921,21.201,21.036,21.067,1,1,1,1,1,1,1,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.3312,1,99.0161,0.979167,143.522,124.509,171.042,5.40176,-10.9452,1,-15.8649,-18.907,-13.7632,3.57219,-0.786646,1,0.414853,-1.01965,-0.960864,-0.86601,1,0.958333,0.916667,7.99922,7.90345,7.96867,8.02113,8.94845,8.75407,8.9266,8.99321,5.17053,5.09836,5.25854,6.26598,7.09032,7.14616,7.39586,7.87724,-9999,-9999
20210911,25.382,1,371.446,228.914,1,369.423,1,14.422,1,97.525,1,0,1,4.509,1,0.503090009,1,113.671875,1,-9999,0,20.33645833,1,76.60625,1,37.89770833,1,444.1416667,1,414.942,1,22.316,22.102,21.742,21.52,20.979,21.181,20.97,20.984,1,1,1,1,1,1,1,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.87734,1,116.852,1,165.267,146.936,174.241,5.8993,-37.9842,1,-53.7224,-56.6395,-47.7637,4.26186,-1.19186,1,0.454038,-1.19057,-1.16972,-0.926097,1,1,1,7.9704,7.88059,7.95268,7.97097,9.02232,8.90417,9.05219,9.09457,6.18274,6.16663,6.54765,6.87988,8.02383,7.95264,8.06175,8.29921,-9999,-9999
20210912,25.303,1,368.885,229.696,1,366.925,1,14.234,1,97.777,1,0,1,4.346,1,0.517181696,1,112.995,1,-9999,0,20.78916667,1,72.09166667,1,37.54520833,1,443.7854167,1,409.578,1,22.567,22.346,21.958,21.69,21.093,21.244,20.988,20.972,1,1,1,1,1,1,1,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.93438,1,112.667,1,159.348,141.674,168.001,6.27409,-39.7207,1,-56.1784,-59.2289,-49.9473,4.09439,-0.679974,0.979167,0.448763,-0.795922,-0.657829,-0.597322,0.979167,0.979167,1,7.65928,7.60647,7.63479,7.66117,8.25661,8.18586,8.26735,8.35529,6.64932,6.64932,6.94219,7.43742,8.40463,8.05177,8.23879,8.40463,-9999,-9999
20210913,24.733,1,366.305,237.615,1,370.552,1,12.115,1,97.559,0.9375,0,1,5.145,0.854167,0.607557175,0.854166667,129.9966667,1,-9999,0,22.60666667,1,63.07916667,1,38.77833333,1,441.325,1,416.7,1,22.407,22.217,21.913,21.705,21.137,21.29,21.019,20.987,1,1,1,1,1,1,1,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.23272,1,104.213,1,151.055,132.499,174.75,5.68239,-17.8916,1,-25.9336,-30.0016,-22.7478,4.00545,-1.23896,1,0.505523,-1.25826,-1.23384,-1.18881,1,1,1,7.29547,7.25134,7.27206,7.32569,8.55841,8.44425,8.49658,8.55175,6.61335,6.56944,7.03113,7.53974,8.454,8.14679,8.33697,8.58203,-9999,-9999
20210914,22.468,1,363.709,140.569,1,387.009,1,5.216,1,97.523,1,0,1,2.949,0.625,0.466979594,0.625,60.60311111,0.9375,-9999,0,12.12755556,0.9375,85.48222222,0.9375,19.90155556,0.9375,429.8911111,0.9375,432.985,0.9375,22.29,22.221,22.015,21.791,21.189,21.321,21.034,20.994,1,1,1,1,1,1,1,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.38287,1,43.6839,0.979167,63.319,54.9308,73.2515,4.0196,-4.94298,1,-7.16476,-8.28866,-6.21561,3.55626,0.298663,0.9375,0.507259,0.184052,0.274851,0.301798,0.9375,0.9375,0.9375,6.65907,6.61992,6.6363,6.66674,6.39162,6.33693,6.39162,6.4446,5.79319,5.28436,5.99505,6.28564,5.65763,5.47058,5.70211,5.82971,-9999,-9999
20210915,22.052,1,361.096,240.217,1,360.485,1,8.23,1,97.705,1,0,1,3.04,0.666667,0.420599262,0.666666667,137.23625,1,-9999,0,23.69604167,1,41.45,1,38.29145833,1,428.7854167,1,429.569,1,21.689,21.677,21.652,21.594,21.113,21.304,21.039,21.004,1,1,1,1,1,1,1,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.0418748,1,94.0062,0.979167,136.26,118.209,157.635,5.5668,15.943,1,23.1091,20.0477,26.7341,3.83829,-1.24439,0.916667,0.473742,-1.26769,-1.23826,-1.04834,0.958333,0.916667,0.9375,6.44284,6.37136,6.44134,6.44956,7.67283,7.40928,7.68197,7.75144,4.47638,3.36847,4.39959,4.71064,6.92826,6.60111,6.8961,7.03847,-9999,-9999
20210916,23.963,1,358.469,227.715,1,374.281,1,9.552,1,97.565,1,0,1,4.104,0.645833,0.431872764,0.645833333,131.8129167,1,-9999,-9999,23.13166667,1,41.93958333,1,36.6075,1,438.36875,1,426.182,1,22.057,21.88,21.62,21.478,20.989,21.205,20.969,20.958,1,1,1,1,1,1,1,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.07589,1,74.7719,0.979167,108.381,94.0228,125.382,5.02931,-0.653786,1,-0.947652,-1.0963,-0.822111,3.78941,-0.663857,0.958333,0.425001,-0.660036,-0.583058,-0.475434,0.958333,1,0.958333,6.73258,6.60907,6.67443,6.76613,7.28122,7.09577,7.27953,7.41401,3.44486,2.40054,3.47585,3.71641,5.88729,5.51796,5.90081,6.02573,-9999,-9999
20210917,24.273,1,355.826,234.076,1,380.702,1,9.38,1,97.923,1,0,1,2.434,0.770833,0.273670875,0.75,142.1885417,1,-9999,0,23.77604167,1,40.67708333,1,36.08166667,1,440.225,1,430.862,1,22.549,22.327,21.923,21.641,21.042,21.198,20.935,20.916,1,1,1,1,1,1,1,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.34184,1,90.6895,1,128.265,114.039,152.073,5.31465,10.9663,1,15.51,13.7897,18.3889,3.9088,-1.02945,1,0.449751,-1.18518,-1.03998,-0.997134,1,1,1,6.80542,6.45699,6.73586,6.79553,8.05011,7.49541,7.77887,7.8503,2.43398,2.27908,2.74384,2.91806,5.45246,5.32705,5.51921,5.61616,-9999,-9999
20210918,24.399,1,353.169,233.068,1,379.933,1,9.921,1,98.116,0.9375,0,1,2.13,0.604167,0.253929056,0.583333333,139.23125,1,-9999,0,23.7825,1,42.65833333,1,36.179375,1,440.7604167,1,429.526,1,22.459,22.283,21.961,21.716,21.117,21.254,20.964,20.925,1,1,1,1,1,1,1,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.74125,1,86.9283,0.979167,122.946,109.309,145.766,4.98726,14.1372,1,19.9947,17.777,23.706,4.02752,-1.16751,0.9375,0.405234,-1.23877,-1.15065,-1.08364,0.958333,0.979167,0.9375,6.88888,6.25999,6.77644,6.81444,8.14184,7.32981,7.94206,8.0152,2.8957,2.50299,2.77757,2.96626,5.5696,5.48021,5.5696,5.70615,-9999,-9999
20210919,24.679,1,350.498,221.418,1,379.667,1,9.241,1,97.568,1,0,1,4.292,0.854167,0.412120711,0.854166667,128.3685417,1,-9999,0,22.76354167,1,44.9125,1,35.534375,1,442.3583333,1,429.89,1,22.729,22.503,22.098,21.803,21.171,21.292,20.988,20.942,1,1,1,1,1,1,1,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.30466,1,70.3223,0.979167,94.4391,88.4136,117.92,4.625,5.57097,1,7.48152,7.00417,9.34171,3.61141,-0.218814,0.958333,0.493547,-0.3485,-0.218814,0.032701,0.9375,0.958333,1,6.99752,6.09159,6.83342,6.86176,7.26593,6.44447,6.82011,7.04632,4.85675,3.00699,3.54672,4.05059,6.44335,6.03073,6.33319,6.49001,-9999,-9999
